dataHoraFim,voteId,idProposicao,com_governo,contra_governo
2009-03-26,,,,
2009-03-27,,,,
2009-03-28,,,,
2009-03-29,,,,
2009-03-30,,,,
2009-03-31,,,,
2009-04-01,3595.0,112810.0,266.5,67.5
2009-04-02,,,,
2009-04-03,,,,
2009-04-04,,,,
2009-04-05,,,,
2009-04-06,,,,
2009-04-07,3605.6666666666665,115386.66666666667,231.33333333333334,83.66666666666667
2009-04-08,,,,
2009-04-09,,,,
2009-04-10,,,,
2009-04-11,,,,
2009-04-12,,,,
2009-04-13,,,,
2009-04-14,3615.5,114420.0,282.0,108.0
2009-04-15,3625.0,115920.0,363.0,60.0
2009-04-16,,,,
2009-04-17,,,,
2009-04-18,,,,
2009-04-19,,,,
2009-04-20,,,,
2009-04-21,,,,
2009-04-22,3629.0,116320.0,222.0,124.0
2009-04-23,,,,
2009-04-24,,,,
2009-04-25,,,,
2009-04-26,,,,
2009-04-27,,,,
2009-04-28,,,,
2009-04-29,3639.0,116470.0,269.5,48.0
2009-04-30,3644.0,116940.0,232.0,65.0
2009-05-01,,,,
2009-05-02,,,,
2009-05-03,,,,
2009-05-04,,,,
2009-05-05,,,,
2009-05-06,,,,
2009-05-07,,,,
2009-05-08,,,,
2009-05-09,,,,
2009-05-10,,,,
2009-05-11,,,,
2009-05-12,3659.0,111074.0,207.0,105.0
2009-05-13,3668.6,111974.6,274.0,86.8
2009-05-14,,,,
2009-05-15,,,,
2009-05-16,,,,
2009-05-17,,,,
2009-05-18,,,,
2009-05-19,3677.5,113439.5,169.5,195.0
2009-05-20,3688.0,114285.0,148.0,228.0
2009-05-21,,,,
2009-05-22,,,,
2009-05-23,,,,
2009-05-24,,,,
2009-05-25,,,,
2009-05-26,3690.0,114646.0,272.0,26.0
2009-05-27,,,,
2009-05-28,,,,
2009-05-29,,,,
2009-05-30,,,,
2009-05-31,,,,
2009-06-01,,,,
2009-06-02,3708.0,115035.5,291.5,103.5
2009-06-03,3715.0,115206.5,224.0,92.5
2009-06-04,,,,
2009-06-05,,,,
2009-06-06,,,,
2009-06-07,,,,
2009-06-08,,,,
2009-06-09,3727.0,116356.0,263.0,29.0
2009-06-10,,,,
2009-06-11,,,,
2009-06-12,,,,
2009-06-13,,,,
2009-06-14,,,,
2009-06-15,,,,
2009-06-16,,,,
2009-06-17,,,,
2009-06-18,,,,
2009-06-19,,,,
2009-06-20,,,,
2009-06-21,,,,
2009-06-22,,,,
2009-06-23,,,,
2009-06-24,,,,
2009-06-25,,,,
2009-06-26,,,,
2009-06-27,,,,
2009-06-28,,,,
2009-06-29,,,,
2009-06-30,3742.5,117584.66666666667,312.3333333333333,29.333333333333332
2009-07-01,,,,
2009-07-02,,,,
2009-07-03,,,,
2009-07-04,,,,
2009-07-05,,,,
2009-07-06,,,,
2009-07-07,,,,
2009-07-08,,,,
2009-07-09,,,,
2009-07-10,,,,
2009-07-11,,,,
2009-07-12,,,,
2009-07-13,,,,
2009-07-14,,,,
2009-07-15,,,,
2009-07-16,,,,
2009-07-17,,,,
2009-07-18,,,,
2009-07-19,,,,
2009-07-20,,,,
2009-07-21,,,,
2009-07-22,,,,
2009-07-23,,,,
2009-07-24,,,,
2009-07-25,,,,
2009-07-26,,,,
2009-07-27,,,,
2009-07-28,,,,
2009-07-29,,,,
2009-07-30,,,,
2009-07-31,,,,
2009-08-01,,,,
2009-08-02,,,,
2009-08-03,,,,
2009-08-04,3773.0,118940.0,287.0,13.0
2009-08-05,3784.0,119244.0,162.0,210.0
2009-08-06,,,,
2009-08-07,,,,
2009-08-08,,,,
2009-08-09,,,,
2009-08-10,,,,
2009-08-11,,,,
2009-08-12,,,,
2009-08-13,,,,
2009-08-14,,,,
2009-08-15,,,,
2009-08-16,,,,
2009-08-17,,,,
2009-08-18,3798.0,120631.0,253.0,92.0
2009-08-19,3803.5,120317.5,131.0,242.0
2009-08-20,,,,
2009-08-21,,,,
2009-08-22,,,,
2009-08-23,,,,
2009-08-24,,,,
2009-08-25,,,,
2009-08-26,3815.0,121144.0,212.0,129.0
2009-08-27,,,,
2009-08-28,,,,
2009-08-29,,,,
2009-08-30,,,,
2009-08-31,,,,
2009-09-01,3830.0,120004.0,247.0,67.0
2009-09-02,3832.5,122132.0,264.5,48.5
2009-09-03,,,,
2009-09-04,,,,
2009-09-05,,,,
2009-09-06,,,,
2009-09-07,,,,
2009-09-08,,,,
2009-09-09,3846.0,122132.0,156.0,211.0
2009-09-10,,,,
2009-09-11,,,,
2009-09-12,,,,
2009-09-13,,,,
2009-09-14,,,,
2009-09-15,,,,
2009-09-16,3861.5,122521.5,338.0,6.0
2009-09-17,,,,
2009-09-18,,,,
2009-09-19,,,,
2009-09-20,,,,
2009-09-21,,,,
2009-09-22,3888.0,123823.0,312.0,88.0
2009-09-23,,,,
2009-09-24,,,,
2009-09-25,,,,
2009-09-26,,,,
2009-09-27,,,,
2009-09-28,,,,
2009-09-29,,,,
2009-09-30,,,,
2009-10-01,,,,
2009-10-02,,,,
2009-10-03,,,,
2009-10-04,,,,
2009-10-05,,,,
2009-10-06,3916.0,131400.0,231.5,105.0
2009-10-07,3924.0,131060.0,390.0,12.0
2009-10-08,,,,
2009-10-09,,,,
2009-10-10,,,,
2009-10-11,,,,
2009-10-12,,,,
2009-10-13,,,,
2009-10-14,3936.0,125970.0,133.0,203.0
2009-10-15,,,,
2009-10-16,,,,
2009-10-17,,,,
2009-10-18,,,,
2009-10-19,,,,
2009-10-20,,,,
2009-10-21,3953.0,126502.0,214.0,73.0
2009-10-22,3972.0,126787.0,254.0,23.0
2009-10-23,,,,
2009-10-24,,,,
2009-10-25,,,,
2009-10-26,,,,
2009-10-27,3981.0,127794.0,264.0,34.0
2009-10-28,3994.5,129960.0,279.0,67.0
2009-10-29,,,,
2009-10-30,,,,
2009-10-31,,,,
2009-11-01,,,,
2009-11-02,,,,
2009-11-03,4004.0,130910.0,203.0,119.0
2009-11-04,4013.0,131385.0,328.0,82.0
2009-11-05,,,,
2009-11-06,,,,
2009-11-07,,,,
2009-11-08,,,,
2009-11-09,,,,
2009-11-10,4017.3333333333335,131138.0,262.0,46.333333333333336
2009-11-11,4034.75,131632.0,286.75,92.0
2009-11-12,,,,
2009-11-13,,,,
2009-11-14,,,,
2009-11-15,,,,
2009-11-16,,,,
2009-11-17,4045.5,132135.5,259.5,31.0
2009-11-18,4062.6666666666665,133291.33333333334,258.3333333333333,66.0
2009-11-19,,,,
2009-11-20,,,,
2009-11-21,,,,
2009-11-22,,,,
2009-11-23,,,,
2009-11-24,4082.5,131347.0,250.5,78.0
2009-11-25,4089.0,133614.33333333334,276.3333333333333,80.33333333333333
2009-11-26,,,,
2009-11-27,,,,
2009-11-28,,,,
2009-11-29,,,,
2009-11-30,,,,
2009-12-01,,,,
2009-12-02,4108.833333333333,135026.66666666666,261.0,43.833333333333336
2009-12-03,,,,
2009-12-04,,,,
2009-12-05,,,,
2009-12-06,,,,
2009-12-07,,,,
2009-12-08,4125.5,134700.5,255.0,65.0
2009-12-09,4137.666666666667,135964.0,252.66666666666666,56.333333333333336
2009-12-10,,,,
2009-12-11,,,,
2009-12-12,,,,
2009-12-13,,,,
2009-12-14,,,,
2009-12-15,,,,
2009-12-16,,,,
2009-12-17,,,,
2009-12-18,,,,
2009-12-19,,,,
2009-12-20,,,,
2009-12-21,,,,
2009-12-22,,,,
2009-12-23,,,,
2009-12-24,,,,
2009-12-25,,,,
2009-12-26,,,,
2009-12-27,,,,
2009-12-28,,,,
2009-12-29,,,,
2009-12-30,,,,
2009-12-31,,,,
2010-01-01,,,,
2010-01-02,,,,
2010-01-03,,,,
2010-01-04,,,,
2010-01-05,,,,
2010-01-06,,,,
2010-01-07,,,,
2010-01-08,,,,
2010-01-09,,,,
2010-01-10,,,,
2010-01-11,,,,
2010-01-12,,,,
2010-01-13,,,,
2010-01-14,,,,
2010-01-15,,,,
2010-01-16,,,,
2010-01-17,,,,
2010-01-18,,,,
2010-01-19,,,,
2010-01-20,,,,
2010-01-21,,,,
2010-01-22,,,,
2010-01-23,,,,
2010-01-24,,,,
2010-01-25,,,,
2010-01-26,,,,
2010-01-27,,,,
2010-01-28,,,,
2010-01-29,,,,
2010-01-30,,,,
2010-01-31,,,,
2010-02-01,,,,
2010-02-02,,,,
2010-02-03,,,,
2010-02-04,,,,
2010-02-05,,,,
2010-02-06,,,,
2010-02-07,,,,
2010-02-08,,,,
2010-02-09,,,,
2010-02-10,,,,
2010-02-11,,,,
2010-02-12,,,,
2010-02-13,,,,
2010-02-14,,,,
2010-02-15,,,,
2010-02-16,,,,
2010-02-17,,,,
2010-02-18,,,,
2010-02-19,,,,
2010-02-20,,,,
2010-02-21,,,,
2010-02-22,,,,
2010-02-23,4176.666666666667,132151.33333333334,285.6666666666667,41.333333333333336
2010-02-24,4187.0,141512.0,220.5,55.5
2010-02-25,,,,
2010-02-26,,,,
2010-02-27,,,,
2010-02-28,,,,
2010-03-01,,,,
2010-03-02,4204.0,139935.0,251.0,111.0
2010-03-03,4212.0,135669.5,236.0,91.0
2010-03-04,,,,
2010-03-05,,,,
2010-03-06,,,,
2010-03-07,,,,
2010-03-08,,,,
2010-03-09,4220.5,143469.0,310.5,8.5
2010-03-10,4225.5,140486.0,185.5,206.5
2010-03-11,,,,
2010-03-12,,,,
2010-03-13,,,,
2010-03-14,,,,
2010-03-15,,,,
2010-03-16,,,,
2010-03-17,4248.0,145635.0,346.0,4.0
2010-03-18,,,,
2010-03-19,,,,
2010-03-20,,,,
2010-03-21,,,,
2010-03-22,,,,
2010-03-23,,,,
2010-03-24,4260.0,146461.5,256.0,51.0
2010-03-25,,,,
2010-03-26,,,,
2010-03-27,,,,
2010-03-28,,,,
2010-03-29,,,,
2010-03-30,,,,
2010-03-31,,,,
2010-04-01,,,,
2010-04-02,,,,
2010-04-03,,,,
2010-04-04,,,,
2010-04-05,,,,
2010-04-06,,,,
2010-04-07,,,,
2010-04-08,,,,
2010-04-09,,,,
2010-04-10,,,,
2010-04-11,,,,
2010-04-12,,,,
2010-04-13,,,,
2010-04-14,,,,
2010-04-15,,,,
2010-04-16,,,,
2010-04-17,,,,
2010-04-18,,,,
2010-04-19,,,,
2010-04-20,,,,
2010-04-21,,,,
2010-04-22,,,,
2010-04-23,,,,
2010-04-24,,,,
2010-04-25,,,,
2010-04-26,,,,
2010-04-27,,,,
2010-04-28,4309.0,148542.0,128.0,216.0
2010-04-29,,,,
2010-04-30,,,,
2010-05-01,,,,
2010-05-02,,,,
2010-05-03,,,,
2010-05-04,4316.5,149729.5,136.5,248.5
2010-05-05,,,,
2010-05-06,,,,
2010-05-07,,,,
2010-05-08,,,,
2010-05-09,,,,
2010-05-10,,,,
2010-05-11,,,,
2010-05-12,4344.0,145958.0,263.0,48.0
2010-05-13,,,,
2010-05-14,,,,
2010-05-15,,,,
2010-05-16,,,,
2010-05-17,,,,
2010-05-18,,,,
2010-05-19,,,,
2010-05-20,,,,
2010-05-21,,,,
2010-05-22,,,,
2010-05-23,,,,
2010-05-24,,,,
2010-05-25,,,,
2010-05-26,4371.0,150271.0,206.0,103.0
2010-05-27,,,,
2010-05-28,,,,
2010-05-29,,,,
2010-05-30,,,,
2010-05-31,,,,
2010-06-01,,,,
2010-06-02,,,,
2010-06-03,,,,
2010-06-04,,,,
2010-06-05,,,,
2010-06-06,,,,
2010-06-07,,,,
2010-06-08,,,,
2010-06-09,,,,
2010-06-10,,,,
2010-06-11,,,,
2010-06-12,,,,
2010-06-13,,,,
2010-06-14,,,,
2010-06-15,,,,
2010-06-16,,,,
2010-06-17,,,,
2010-06-18,,,,
2010-06-19,,,,
2010-06-20,,,,
2010-06-21,,,,
2010-06-22,,,,
2010-06-23,,,,
2010-06-24,,,,
2010-06-25,,,,
2010-06-26,,,,
2010-06-27,,,,
2010-06-28,,,,
2010-06-29,,,,
2010-06-30,,,,
2010-07-01,,,,
2010-07-02,,,,
2010-07-03,,,,
2010-07-04,,,,
2010-07-05,,,,
2010-07-06,,,,
2010-07-07,,,,
2010-07-08,,,,
2010-07-09,,,,
2010-07-10,,,,
2010-07-11,,,,
2010-07-12,,,,
2010-07-13,,,,
2010-07-14,,,,
2010-07-15,,,,
2010-07-16,,,,
2010-07-17,,,,
2010-07-18,,,,
2010-07-19,,,,
2010-07-20,,,,
2010-07-21,,,,
2010-07-22,,,,
2010-07-23,,,,
2010-07-24,,,,
2010-07-25,,,,
2010-07-26,,,,
2010-07-27,,,,
2010-07-28,,,,
2010-07-29,,,,
2010-07-30,,,,
2010-07-31,,,,
2010-08-01,,,,
2010-08-02,,,,
2010-08-03,4423.0,156598.0,257.0,41.0
2010-08-04,4427.0,156959.0,260.0,31.0
2010-08-05,,,,
2010-08-06,,,,
2010-08-07,,,,
2010-08-08,,,,
2010-08-09,,,,
2010-08-10,,,,
2010-08-11,,,,
2010-08-12,,,,
2010-08-13,,,,
2010-08-14,,,,
2010-08-15,,,,
2010-08-16,,,,
2010-08-17,,,,
2010-08-18,,,,
2010-08-19,,,,
2010-08-20,,,,
2010-08-21,,,,
2010-08-22,,,,
2010-08-23,,,,
2010-08-24,,,,
2010-08-25,,,,
2010-08-26,,,,
2010-08-27,,,,
2010-08-28,,,,
2010-08-29,,,,
2010-08-30,,,,
2010-08-31,,,,
2010-09-01,,,,
2010-09-02,,,,
2010-09-03,,,,
2010-09-04,,,,
2010-09-05,,,,
2010-09-06,,,,
2010-09-07,,,,
2010-09-08,,,,
2010-09-09,,,,
2010-09-10,,,,
2010-09-11,,,,
2010-09-12,,,,
2010-09-13,,,,
2010-09-14,,,,
2010-09-15,,,,
2010-09-16,,,,
2010-09-17,,,,
2010-09-18,,,,
2010-09-19,,,,
2010-09-20,,,,
2010-09-21,,,,
2010-09-22,,,,
2010-09-23,,,,
2010-09-24,,,,
2010-09-25,,,,
2010-09-26,,,,
2010-09-27,,,,
2010-09-28,,,,
2010-09-29,,,,
2010-09-30,,,,
2010-10-01,,,,
2010-10-02,,,,
2010-10-03,,,,
2010-10-04,,,,
2010-10-05,,,,
2010-10-06,,,,
2010-10-07,,,,
2010-10-08,,,,
2010-10-09,,,,
2010-10-10,,,,
2010-10-11,,,,
2010-10-12,,,,
2010-10-13,,,,
2010-10-14,,,,
2010-10-15,,,,
2010-10-16,,,,
2010-10-17,,,,
2010-10-18,,,,
2010-10-19,,,,
2010-10-20,,,,
2010-10-21,,,,
2010-10-22,,,,
2010-10-23,,,,
2010-10-24,,,,
2010-10-25,,,,
2010-10-26,,,,
2010-10-27,,,,
2010-10-28,,,,
2010-10-29,,,,
2010-10-30,,,,
2010-10-31,,,,
2010-11-01,,,,
2010-11-02,,,,
2010-11-03,,,,
2010-11-04,,,,
2010-11-05,,,,
2010-11-06,,,,
2010-11-07,,,,
2010-11-08,,,,
2010-11-09,4437.0,158346.0,234.0,68.0
2010-11-10,,,,
2010-11-11,,,,
2010-11-12,,,,
2010-11-13,,,,
2010-11-14,,,,
2010-11-15,,,,
2010-11-16,,,,
2010-11-17,,,,
2010-11-18,,,,
2010-11-19,,,,
2010-11-20,,,,
2010-11-21,,,,
2010-11-22,,,,
2010-11-23,4465.0,159961.0,259.0,74.0
2010-11-24,,,,
2010-11-25,,,,
2010-11-26,,,,
2010-11-27,,,,
2010-11-28,,,,
2010-11-29,,,,
2010-11-30,,,,
2010-12-01,,,,
2010-12-02,4487.0,161405.0,233.0,39.5
2010-12-03,,,,
2010-12-04,,,,
2010-12-05,,,,
2010-12-06,,,,
2010-12-07,4492.5,161490.5,256.0,68.5
2010-12-08,4498.0,162431.0,258.0,103.0
2010-12-09,,,,
2010-12-10,,,,
2010-12-11,,,,
2010-12-12,,,,
2010-12-13,,,,
2010-12-14,4507.5,161775.5,322.5,3.5
2010-12-15,4510.0,163172.0,279.0,39.0
2010-12-16,,,,
2010-12-17,,,,
2010-12-18,,,,
2010-12-19,,,,
2010-12-20,,,,
2010-12-21,,,,
2010-12-22,,,,
2010-12-23,,,,
2010-12-24,,,,
2010-12-25,,,,
2010-12-26,,,,
2010-12-27,,,,
2010-12-28,,,,
2010-12-29,,,,
2010-12-30,,,,
2010-12-31,,,,
2011-01-01,,,,
2011-01-02,,,,
2011-01-03,,,,
2011-01-04,,,,
2011-01-05,,,,
2011-01-06,,,,
2011-01-07,,,,
2011-01-08,,,,
2011-01-09,,,,
2011-01-10,,,,
2011-01-11,,,,
2011-01-12,,,,
2011-01-13,,,,
2011-01-14,,,,
2011-01-15,,,,
2011-01-16,,,,
2011-01-17,,,,
2011-01-18,,,,
2011-01-19,,,,
2011-01-20,,,,
2011-01-21,,,,
2011-01-22,,,,
2011-01-23,,,,
2011-01-24,,,,
2011-01-25,,,,
2011-01-26,,,,
2011-01-27,,,,
2011-01-28,,,,
2011-01-29,,,,
2011-01-30,,,,
2011-01-31,,,,
2011-02-01,,,,
2011-02-02,,,,
2011-02-03,,,,
2011-02-04,,,,
2011-02-05,,,,
2011-02-06,,,,
2011-02-07,,,,
2011-02-08,,,,
2011-02-09,,,,
2011-02-10,,,,
2011-02-11,,,,
2011-02-12,,,,
2011-02-13,,,,
2011-02-14,,,,
2011-02-15,4527.0,190586.0,392.0,26.0
2011-02-16,4535.5,191070.0,369.5,124.0
2011-02-17,4537.0,190982.0,351.0,120.0
2011-02-18,,,,
2011-02-19,,,,
2011-02-20,,,,
2011-02-21,,,,
2011-02-22,4542.0,191612.66666666666,287.6666666666667,71.33333333333333
2011-02-23,,,,
2011-02-24,,,,
2011-02-25,,,,
2011-02-26,,,,
2011-02-27,,,,
2011-02-28,,,,
2011-03-01,,,,
2011-03-02,,,,
2011-03-03,,,,
2011-03-04,,,,
2011-03-05,,,,
2011-03-06,,,,
2011-03-07,,,,
2011-03-08,,,,
2011-03-09,,,,
2011-03-10,,,,
2011-03-11,,,,
2011-03-12,,,,
2011-03-13,,,,
2011-03-14,,,,
2011-03-15,,,,
2011-03-16,,,,
2011-03-17,,,,
2011-03-18,,,,
2011-03-19,,,,
2011-03-20,,,,
2011-03-21,,,,
2011-03-22,,,,
2011-03-23,,,,
2011-03-24,,,,
2011-03-25,,,,
2011-03-26,,,,
2011-03-27,,,,
2011-03-28,,,,
2011-03-29,,,,
2011-03-30,,,,
2011-03-31,,,,
2011-04-01,,,,
2011-04-02,,,,
2011-04-03,,,,
2011-04-04,,,,
2011-04-05,4574.0,196526.0,299.0,56.0
2011-04-06,4591.25,197037.5,278.5,62.0
2011-04-07,,,,
2011-04-08,,,,
2011-04-09,,,,
2011-04-10,,,,
2011-04-11,,,,
2011-04-12,,,,
2011-04-13,4608.0,198352.0,41.0,342.0
2011-04-14,,,,
2011-04-15,,,,
2011-04-16,,,,
2011-04-17,,,,
2011-04-18,,,,
2011-04-19,,,,
2011-04-20,,,,
2011-04-21,,,,
2011-04-22,,,,
2011-04-23,,,,
2011-04-24,,,,
2011-04-25,,,,
2011-04-26,4615.0,198220.0,273.0,73.0
2011-04-27,,,,
2011-04-28,,,,
2011-04-29,,,,
2011-04-30,,,,
2011-05-01,,,,
2011-05-02,,,,
2011-05-03,4626.0,200266.0,400.0,21.0
2011-05-04,,,,
2011-05-05,,,,
2011-05-06,,,,
2011-05-07,,,,
2011-05-08,,,,
2011-05-09,,,,
2011-05-10,4629.0,201344.0,263.0,58.0
2011-05-11,,,,
2011-05-12,,,,
2011-05-13,,,,
2011-05-14,,,,
2011-05-15,,,,
2011-05-16,,,,
2011-05-17,,,,
2011-05-18,4642.0,202730.0,269.0,50.0
2011-05-19,,,,
2011-05-20,,,,
2011-05-21,,,,
2011-05-22,,,,
2011-05-23,,,,
2011-05-24,,,,
2011-05-25,4662.333333333333,203390.0,264.0,107.0
2011-05-26,,,,
2011-05-27,,,,
2011-05-28,,,,
2011-05-29,,,,
2011-05-30,,,,
2011-05-31,,,,
2011-06-01,,,,
2011-06-02,,,,
2011-06-03,,,,
2011-06-04,,,,
2011-06-05,,,,
2011-06-06,,,,
2011-06-07,,,,
2011-06-08,4674.0,205502.0,293.0,72.0
2011-06-09,,,,
2011-06-10,,,,
2011-06-11,,,,
2011-06-12,,,,
2011-06-13,,,,
2011-06-14,,,,
2011-06-15,4682.0,206198.66666666666,268.3333333333333,58.0
2011-06-16,,,,
2011-06-17,,,,
2011-06-18,,,,
2011-06-19,,,,
2011-06-20,,,,
2011-06-21,,,,
2011-06-22,,,,
2011-06-23,,,,
2011-06-24,,,,
2011-06-25,,,,
2011-06-26,,,,
2011-06-27,,,,
2011-06-28,4692.8,206496.4,278.6,73.4
2011-06-29,,,,
2011-06-30,,,,
2011-07-01,,,,
2011-07-02,,,,
2011-07-03,,,,
2011-07-04,,,,
2011-07-05,4699.5,208175.0,244.5,91.5
2011-07-06,,,,
2011-07-07,,,,
2011-07-08,,,,
2011-07-09,,,,
2011-07-10,,,,
2011-07-11,,,,
2011-07-12,,,,
2011-07-13,,,,
2011-07-14,,,,
2011-07-15,,,,
2011-07-16,,,,
2011-07-17,,,,
2011-07-18,,,,
2011-07-19,,,,
2011-07-20,,,,
2011-07-21,,,,
2011-07-22,,,,
2011-07-23,,,,
2011-07-24,,,,
2011-07-25,,,,
2011-07-26,,,,
2011-07-27,,,,
2011-07-28,,,,
2011-07-29,,,,
2011-07-30,,,,
2011-07-31,,,,
2011-08-01,,,,
2011-08-02,,,,
2011-08-03,4711.666666666667,209190.66666666666,294.3333333333333,16.333333333333332
2011-08-04,,,,
2011-08-05,,,,
2011-08-06,,,,
2011-08-07,,,,
2011-08-08,,,,
2011-08-09,,,,
2011-08-10,,,,
2011-08-11,,,,
2011-08-12,,,,
2011-08-13,,,,
2011-08-14,,,,
2011-08-15,,,,
2011-08-16,4719.0,209880.0,246.0,57.0
2011-08-17,4722.666666666667,210334.66666666666,263.3333333333333,90.33333333333333
2011-08-18,,,,
2011-08-19,,,,
2011-08-20,,,,
2011-08-21,,,,
2011-08-22,,,,
2011-08-23,4727.0,210628.0,275.5,124.5
2011-08-24,4730.0,211200.0,286.0,32.0
2011-08-25,,,,
2011-08-26,,,,
2011-08-27,,,,
2011-08-28,,,,
2011-08-29,,,,
2011-08-30,,,,
2011-08-31,4740.0,221421.0,170.0,201.0
2011-09-01,,,,
2011-09-02,,,,
2011-09-03,,,,
2011-09-04,,,,
2011-09-05,,,,
2011-09-06,,,,
2011-09-07,,,,
2011-09-08,,,,
2011-09-09,,,,
2011-09-10,,,,
2011-09-11,,,,
2011-09-12,,,,
2011-09-13,,,,
2011-09-14,,,,
2011-09-15,,,,
2011-09-16,,,,
2011-09-17,,,,
2011-09-18,,,,
2011-09-19,,,,
2011-09-20,4754.0,223675.0,240.0,119.0
2011-09-21,4757.0,223767.0,351.0,56.0
2011-09-22,,,,
2011-09-23,,,,
2011-09-24,,,,
2011-09-25,,,,
2011-09-26,,,,
2011-09-27,,,,
2011-09-28,,,,
2011-09-29,,,,
2011-09-30,,,,
2011-10-01,,,,
2011-10-02,,,,
2011-10-03,,,,
2011-10-04,,,,
2011-10-05,4770.5,216073.0,216.5,95.0
2011-10-06,,,,
2011-10-07,,,,
2011-10-08,,,,
2011-10-09,,,,
2011-10-10,,,,
2011-10-11,,,,
2011-10-12,,,,
2011-10-13,,,,
2011-10-14,,,,
2011-10-15,,,,
2011-10-16,,,,
2011-10-17,,,,
2011-10-18,,,,
2011-10-19,4778.0,217184.0,267.0,95.0
2011-10-20,,,,
2011-10-21,,,,
2011-10-22,,,,
2011-10-23,,,,
2011-10-24,,,,
2011-10-25,,,,
2011-10-26,4787.0,227953.0,213.0,90.0
2011-10-27,,,,
2011-10-28,,,,
2011-10-29,,,,
2011-10-30,,,,
2011-10-31,,,,
2011-11-01,,,,
2011-11-02,,,,
2011-11-03,,,,
2011-11-04,,,,
2011-11-05,,,,
2011-11-06,,,,
2011-11-07,,,,
2011-11-08,4795.666666666667,228896.0,296.0,48.0
2011-11-09,4808.090909090909,229151.0909090909,328.8181818181818,56.81818181818182
2011-11-10,,,,
2011-11-11,,,,
2011-11-12,,,,
2011-11-13,,,,
2011-11-14,,,,
2011-11-15,,,,
2011-11-16,,,,
2011-11-17,,,,
2011-11-18,,,,
2011-11-19,,,,
2011-11-20,,,,
2011-11-21,,,,
2011-11-22,4825.375,229896.5,327.375,50.0
2011-11-23,,,,
2011-11-24,,,,
2011-11-25,,,,
2011-11-26,,,,
2011-11-27,,,,
2011-11-28,,,,
2011-11-29,4835.0,230460.0,395.0,26.0
2011-11-30,,,,
2011-12-01,,,,
2011-12-02,,,,
2011-12-03,,,,
2011-12-04,,,,
2011-12-05,,,,
2011-12-06,,,,
2011-12-07,,,,
2011-12-08,,,,
2011-12-09,,,,
2011-12-10,,,,
2011-12-11,,,,
2011-12-12,,,,
2011-12-13,,,,
2011-12-14,,,,
2011-12-15,,,,
2011-12-16,,,,
2011-12-17,,,,
2011-12-18,,,,
2011-12-19,,,,
2011-12-20,,,,
2011-12-21,,,,
2011-12-22,,,,
2011-12-23,,,,
2011-12-24,,,,
2011-12-25,,,,
2011-12-26,,,,
2011-12-27,,,,
2011-12-28,,,,
2011-12-29,,,,
2011-12-30,,,,
2011-12-31,,,,
2012-01-01,,,,
2012-01-02,,,,
2012-01-03,,,,
2012-01-04,,,,
2012-01-05,,,,
2012-01-06,,,,
2012-01-07,,,,
2012-01-08,,,,
2012-01-09,,,,
2012-01-10,,,,
2012-01-11,,,,
2012-01-12,,,,
2012-01-13,,,,
2012-01-14,,,,
2012-01-15,,,,
2012-01-16,,,,
2012-01-17,,,,
2012-01-18,,,,
2012-01-19,,,,
2012-01-20,,,,
2012-01-21,,,,
2012-01-22,,,,
2012-01-23,,,,
2012-01-24,,,,
2012-01-25,,,,
2012-01-26,,,,
2012-01-27,,,,
2012-01-28,,,,
2012-01-29,,,,
2012-01-30,,,,
2012-01-31,,,,
2012-02-01,,,,
2012-02-02,,,,
2012-02-03,,,,
2012-02-04,,,,
2012-02-05,,,,
2012-02-06,,,,
2012-02-07,,,,
2012-02-08,,,,
2012-02-09,,,,
2012-02-10,,,,
2012-02-11,,,,
2012-02-12,,,,
2012-02-13,,,,
2012-02-14,,,,
2012-02-15,,,,
2012-02-16,,,,
2012-02-17,,,,
2012-02-18,,,,
2012-02-19,,,,
2012-02-20,,,,
2012-02-21,,,,
2012-02-22,,,,
2012-02-23,,,,
2012-02-24,,,,
2012-02-25,,,,
2012-02-26,,,,
2012-02-27,,,,
2012-02-28,4870.0,232760.0,318.0,138.0
2012-02-29,4880.666666666667,233189.33333333334,280.0,76.66666666666667
2012-03-01,,,,
2012-03-02,,,,
2012-03-03,,,,
2012-03-04,,,,
2012-03-05,,,,
2012-03-06,,,,
2012-03-07,,,,
2012-03-08,,,,
2012-03-09,,,,
2012-03-10,,,,
2012-03-11,,,,
2012-03-12,,,,
2012-03-13,,,,
2012-03-14,4905.0,235911.0,192.0,179.0
2012-03-15,,,,
2012-03-16,,,,
2012-03-17,,,,
2012-03-18,,,,
2012-03-19,,,,
2012-03-20,,,,
2012-03-21,,,,
2012-03-22,,,,
2012-03-23,,,,
2012-03-24,,,,
2012-03-25,,,,
2012-03-26,,,,
2012-03-27,4922.0,237038.0,396.0,4.0
2012-03-28,4925.5,237337.0,233.0,172.5
2012-03-29,,,,
2012-03-30,,,,
2012-03-31,,,,
2012-04-01,,,,
2012-04-02,,,,
2012-04-03,,,,
2012-04-04,,,,
2012-04-05,,,,
2012-04-06,,,,
2012-04-07,,,,
2012-04-08,,,,
2012-04-09,,,,
2012-04-10,,,,
2012-04-11,4941.5,238613.5,266.5,122.5
2012-04-12,,,,
2012-04-13,,,,
2012-04-14,,,,
2012-04-15,,,,
2012-04-16,,,,
2012-04-17,,,,
2012-04-18,4953.0,239453.0,354.0,4.0
2012-04-19,,,,
2012-04-20,,,,
2012-04-21,,,,
